spinn_enabled_solution_u,spinn_enabled_dynamical_F,solution_u_subnet_args_output_dim,solution_u_subnet_args_layers_num,solution_u_subnet_args_hidden_dim,solution_u_subnet_args_dropout,solution_u_subnet_args_activation,dynamical_F_subnet_args_output_dim,dynamical_F_subnet_args_layers_num,dynamical_F_subnet_args_hidden_dim,dynamical_F_subnet_args_dropout,dynamical_F_subnet_args_activation,model_id,num_params,MAE,MAPE,RMSE,batch,solution_u_args_layers_num,solution_u_args_hidden_dim,solution_u_args_dropout,solution_u_args_activation,dynamical_F_args_layers_num,dynamical_F_args_hidden_dim,dynamical_F_args_dropout,dynamical_F_args_activation
True,True,5.0,3.0,8.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,12,12008,0.006029957439750433,0.65335494,0.009216092277666144,5-5,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,145,7455,0.006365504581481218,0.6894254,0.009234740760088084,5-5,,,,,5.0,40.0,0.0,leaky-relu
True,False,5.0,3.0,8.0,0.0,leaky-relu,,,,,,101,4499,0.0051629021763801575,0.5685322,0.00926285517410836,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,5.0,5.0,8.0,0.0,leaky-relu,3,10784,0.006399028934538364,0.68907577,0.00927921993019068,5-5,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,100,3275,0.005869564134627581,0.64308375,0.009377511704396655,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,99,36552,0.005065244156867266,0.5568592,0.009418395618655985,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,28,5417,0.005455585662275553,0.59826106,0.00943631045937972,5-5,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,95,8808,0.00570523040369153,0.6194557,0.009507483419044737,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,161,29504,0.005695705767720938,0.6207393,0.009526314564793695,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,15.0,3.0,23.0,0.0,leaky-relu,62,40484,0.006269800942391157,0.6796578,0.009532303348849856,5-5,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,10.0,3.0,15.0,0.0,leaky-relu,32,18332,0.006088637746870518,0.66224074,0.00954951765886341,5-5,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,156,17927,0.005438580643385649,0.59502393,0.009562817595884239,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,37,9497,0.005424462724477053,0.5972756,0.00956440918085435,5-5,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,102,6947,0.005741745699197054,0.62606776,0.009648047378506356,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,126,38192,0.00566613394767046,0.61828524,0.009694921953063616,5-5,,,,,3.0,40.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,147,11127,0.0055163162760436535,0.60314685,0.009719911886515423,5-5,,,,,5.0,40.0,0.0,leaky-relu
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,125,19424,0.006440077908337116,0.69829714,0.009733475351001027,5-5,,,,,3.0,40.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,149,13728,0.005932463798671961,0.6439723,0.009751994335848438,5-5,,,,,5.0,40.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,124,10040,0.006001983769237995,0.6524434,0.00975785803380987,5-5,,,,,3.0,40.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,19,6896,0.006142225116491318,0.6633219,0.009799205518066907,5-5,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,,,,,,128,8159,0.006432448513805866,0.69538575,0.009851592137738735,5-5,,,,,3.0,60.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,130,9128,0.006134479772299528,0.66401863,0.009864679897753534,5-5,,,,,3.0,60.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,61,21164,0.006432140711694956,0.6980091,0.009914060236831576,5-5,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,24,36611,0.005884425714612007,0.6400601,0.009928703262304186,5-5,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,91,2535,0.0064102583564817905,0.6941014,0.009958331325801727,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,1,3224,0.006521014962345362,0.70641667,0.009960093108903008,5-5,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,106,9140,0.005925020202994347,0.6497074,0.009963554033994435,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,73,37241,0.005836746655404568,0.6384501,0.009979518907120014,5-5,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,109,2215,0.00591213908046484,0.64299405,0.010004257221686252,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,153,41472,0.005883425939828157,0.6422643,0.01000513356310208,5-5,,,,,5.0,40.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,150,21888,0.005979607347398996,0.6514583,0.010029122779174606,5-5,,,,,5.0,40.0,0.0,leaky-relu
True,True,5.0,3.0,8.0,0.0,leaky-relu,15.0,5.0,23.0,0.0,leaky-relu,18,74483,0.00646767346188426,0.69863665,0.010033734339555784,5-5,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,97,8400,0.005982629954814911,0.65277874,0.010045992393333331,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,34,17492,0.006155983079224825,0.66874677,0.010101914388238395,5-5,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,141,17488,0.005451162811368704,0.5998494,0.010129995207584562,5-5,,,,,5.0,20.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,15.0,3.0,23.0,0.0,leaky-relu,8,34619,0.006431094836443663,0.69421864,0.010192624463164181,5-5,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,,,,,,92,3759,0.006241300143301487,0.6805992,0.010237372499496257,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,94,4728,0.006345784291625023,0.6916709,0.010312035887811034,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,162,48272,0.006247167009860277,0.68085015,0.010324905382439862,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,107,18524,0.006615134887397289,0.7214588,0.010344420158645583,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,86,8068,0.0067007713951170444,0.72981685,0.010366132919415036,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,158,20528,0.0065215653739869595,0.7108501,0.01050851959336422,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,4,7739,0.006990405730903149,0.7566753,0.01053040668016227,5-5,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,98,17784,0.007018720731139183,0.76319927,0.01055257105881877,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,7,15299,0.007546229753643274,0.8130785,0.010575738211773022,5-5,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,40,14012,0.006440151482820511,0.7067851,0.010599277592188691,5-5,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,139,5248,0.006894911173731089,0.74684554,0.010622366168322746,5-5,,,,,5.0,20.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,15.0,2.0,23.0,0.0,leaky-relu,25,18971,0.00645884545519948,0.7065332,0.010727983737574968,5-5,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,117,36232,0.006713116075843573,0.7299729,0.010737498029240587,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,113,8488,0.007695706561207771,0.83479136,0.01073985792497675,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,5.0,3.0,8.0,0.0,leaky-relu,29,7937,0.007046664133667946,0.763705,0.010765997551823656,5-5,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,116,17464,0.006924297194927931,0.75215584,0.010779378056198888,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,15.0,3.0,23.0,0.0,leaky-relu,26,38291,0.006358979735523462,0.6948804,0.010793623727746395,5-5,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,88,7660,0.0071135275065898895,0.7757831,0.010812847381357663,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,85,3988,0.006743880454450846,0.73582757,0.01081952451834599,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,93,6207,0.0071320850402116776,0.7723401,0.010863961794388654,5-5,,,,,2.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,76,41756,0.006977175362408161,0.7627745,0.010881914567376597,5-5,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,13,8963,0.00710170017555356,0.77721786,0.010909582675581128,5-5,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,,,,,,110,3439,0.007070283405482769,0.7695136,0.01092387768300057,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,132,21368,0.006962118670344353,0.7567418,0.0109896330365973,5-5,,,,,3.0,60.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,82,1795,0.0070694549940526485,0.7694116,0.010994992217401396,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,104,9548,0.006954696960747242,0.7573125,0.01099678045664375,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,10.0,3.0,15.0,0.0,leaky-relu,23,19811,0.006987272296100855,0.75862086,0.011017988534018652,5-5,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,160,20120,0.0073760091327130795,0.7987026,0.01102122354570616,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,True,5.0,3.0,8.0,0.0,leaky-relu,5.0,2.0,8.0,0.0,leaky-relu,10,4448,0.006893164943903685,0.7560462,0.0110223289565535,5-5,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,140,9328,0.007000016048550606,0.7647613,0.011047281612705564,5-5,,,,,5.0,20.0,0.0,leaky-relu
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,187,15386,0.007264598738402128,0.7864613,0.011075646198705522,5-5,2.0,60.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,90,35812,0.007120013702660799,0.7737514,0.011107121776746321,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,144,37072,0.007246655877679586,0.78535545,0.011122232510727725,5-5,,,,,5.0,20.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,133,12800,0.007325223181396723,0.7969167,0.011150544772216055,5-5,,,,,3.0,60.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,,,,,,108,37292,0.006942762527614832,0.7552557,0.01118937845670457,5-5,,,,,2.0,60.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,157,16448,0.007500685751438141,0.8164616,0.011202376022609296,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,87,16228,0.0070803225971758366,0.7693937,0.01125099157269959,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,,,,,,122,10448,0.00713829230517149,0.7785904,0.011257370701745388,5-5,,,,,3.0,40.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,118,4175,0.008105142042040825,0.8742642,0.011318542994901471,5-5,,,,,3.0,40.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,123,18608,0.007290312554687262,0.7918981,0.011322606269561213,5-5,,,,,3.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,5.0,3.0,8.0,0.0,leaky-relu,74,39761,0.007188094314187765,0.78179634,0.01140491264036174,5-5,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,,,,,,114,16648,0.0076089887879788876,0.8260699,0.011413762912108445,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,False,5.0,3.0,8.0,0.0,leaky-relu,,,,,,83,3019,0.007323884405195713,0.7995751,0.011450494246861006,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,143,18304,0.007070471998304129,0.7712087,0.011493689191723437,5-5,,,,,5.0,20.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,111,5887,0.0072362166829407215,0.7895211,0.011565995403890078,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,10.0,3.0,15.0,0.0,leaky-relu,5,16139,0.007679398637264967,0.832758,0.011573366523237658,5-5,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,136,3055,0.00759369321167469,0.8259007,0.011584030329838726,5-5,,,,,5.0,20.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,142,8920,0.00774834118783474,0.8427021,0.011587552192901838,5-5,,,,,5.0,20.0,0.0,leaky-relu
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,210,14531,0.00655076140537858,0.7158405,0.011601728043193954,5-5,3.0,60.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,154,14255,0.00743489433079958,0.81552196,0.011624724583261756,5-5,,,,,5.0,60.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,151,13320,0.008223027922213078,0.8945104,0.011629412282384089,5-5,,,,,5.0,40.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,58,13604,0.00805103313177824,0.8760578,0.0118162721634185,5-5,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,,,,,,115,8080,0.00840724352747202,0.9120551,0.0120457207230199,5-5,,,,,3.0,20.0,0.0,leaky-relu
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,188,34706,0.007569998502731323,0.8241321,0.01209005154695327,5-5,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,213,36686,0.007810416165739298,0.8506598,0.012109726878598846,5-5,3.0,60.0,0.0,leaky-relu,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,,,,,,89,17044,0.008388252928853035,0.9075834,0.012156310805549277,5-5,,,,,2.0,20.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,,,,,,112,4408,0.008040658198297024,0.87516254,0.012251172722690034,5-5,,,,,3.0,20.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,,,,,,138,6727,0.008014785125851631,0.87109834,0.012252545146102384,5-5,,,,,5.0,20.0,0.0,leaky-relu
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,167,15466,0.00820021890103817,0.8883801,0.012281478719357537,5-5,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,178,15006,0.008599607273936272,0.9288965,0.012315364185871727,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,194,15886,0.007141299545764923,0.78048885,0.012371841321502127,5-5,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,215,38366,0.007849758490920067,0.8540284,0.01237788146289859,5-5,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,200,7091,0.007505439687520266,0.8194084,0.01242140467764765,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,216,77006,0.006826621014624834,0.7468976,0.012451475738108706,5-5,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,179,34326,0.007380462251603603,0.8054726,0.012462779436069802,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,211,11486,0.008022023364901543,0.8741661,0.01246930536302214,5-5,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,182,5831,0.007297808304429054,0.79880583,0.012580787723185435,5-5,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,218,6331,0.00913463905453682,0.98595965,0.01258187610971882,5-5,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,204,34286,0.008833191357553005,0.9579897,0.012641557379012179,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,184,7826,0.007739960215985775,0.8436213,0.012646663855048642,5-5,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,174,10491,0.00809384509921074,0.8780758,0.012696853530410805,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,180,72966,0.007628662511706352,0.834949,0.012697793873960746,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,242,45686,0.007923019118607044,0.8636832,0.012700537720412618,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,207,74606,0.008237449452280998,0.89797014,0.012736320174262565,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,185,16226,0.007648342754691839,0.83201313,0.012738015038215734,5-5,2.0,60.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,10.0,2.0,15.0,0.0,leaky-relu,31,9932,0.008199858479201794,0.8935307,0.012798289428331625,5-5,,,,,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,202,9086,0.008092773146927357,0.88188154,0.012802000124744405,5-5,3.0,40.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,10.0,5.0,15.0,0.0,leaky-relu,6,32939,0.008278436958789825,0.90201896,0.012826434980690984,5-5,,,,,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,203,17486,0.007752181030809879,0.848538,0.012828575084164646,5-5,3.0,40.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,,,,,,127,6935,0.009112289175391197,0.98966545,0.012837304800027968,5-5,,,,,3.0,60.0,0.0,leaky-relu
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,189,73346,0.007681368384510279,0.8359866,0.012906852175286154,5-5,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,176,15846,0.008290940895676613,0.9031595,0.012969972386079567,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,175,7446,0.0074730245396494865,0.8136514,0.013000649464642309,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,233,39246,0.008875559084117413,0.9613951,0.013025059113636066,5-5,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,206,35966,0.006406186614185572,0.7078796,0.013042504622062268,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,243,84326,0.009065431542694569,0.9831338,0.013082516368922109,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,214,19046,0.00788821466267109,0.8593429,0.013117169781859497,5-5,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,236,16811,0.007683744188398123,0.8444231,0.01313564956094393,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,212,19886,0.00898230355232954,0.96866703,0.013171181862787432,5-5,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,168,32266,0.008799516595900059,0.9569453,0.013280909482187983,5-5,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,205,16646,0.008067499846220016,0.88237876,0.013359659117680701,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,237,21851,0.008759308606386185,0.9512903,0.013376894529006565,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,208,6971,0.007970143109560013,0.8745429,0.013381333265869277,5-5,3.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,227,10371,0.008956220000982285,0.97175866,0.013388557068397231,5-5,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,186,33026,0.008022405207157135,0.8771848,0.013521721665905055,5-5,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,166,7066,0.008406202308833599,0.9168545,0.013528060541975041,5-5,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,183,10871,0.008959327824413776,0.97349155,0.013604855611765112,5-5,2.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,228,15411,0.010180068202316761,1.0970834,0.013627763990278522,5-5,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,240,44006,0.008781025186181068,0.9549297,0.013640166343730534,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,199,4571,0.007792818360030651,0.85704017,0.013679855435787707,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,164,5071,0.009807666763663292,1.0609304,0.013722658039292974,5-5,2.0,20.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,15.0,5.0,23.0,0.0,leaky-relu,9,73259,0.010473877191543579,1.1305609,0.013831797184770891,5-5,,,,,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,226,7851,0.007618814241141081,0.8379471,0.013835811272840448,5-5,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,192,10531,0.00781997013837099,0.8599174,0.013880631359018177,5-5,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,165,10111,0.008260319009423256,0.901228,0.013925018242829613,5-5,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,3.0,8.0,0.0,leaky-relu,173,5451,0.008485815487802029,0.92651147,0.013934889133291417,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,197,34366,0.00655491603538394,0.72578937,0.014038601119498062,5-5,3.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,5.0,8.0,0.0,leaky-relu,201,12131,0.007992821745574474,0.87854916,0.014050748028084903,5-5,3.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,3.0,15.0,0.0,leaky-relu,239,27206,0.007910827174782753,0.86951923,0.014291788633439426,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,2.0,23.0,0.0,leaky-relu,241,26366,0.009359975345432758,1.0220999,0.014362762769031564,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,172,2931,0.00967889279127121,1.0510364,0.01437124100320906,5-5,2.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,5.0,15.0,0.0,leaky-relu,231,37566,0.009573780000209808,1.0414598,0.014395816375528754,5-5,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,171,72586,0.008462201803922653,0.9268021,0.014484134758947099,5-5,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,234,77886,0.009961642324924469,1.0796841,0.014571183857097937,5-5,5.0,40.0,0.0,leaky-relu,,,,
False,True,,,,,,10.0,2.0,15.0,0.0,leaky-relu,238,18806,0.00789140909910202,0.86733264,0.014732742107086446,5-5,5.0,60.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,3.0,23.0,0.0,leaky-relu,224,35206,0.01037698145955801,1.1160507,0.014743783711446516,5-5,5.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,5.0,2.0,8.0,0.0,leaky-relu,163,2551,0.00882752425968647,0.9648144,0.014800346988192905,5-5,2.0,20.0,0.0,leaky-relu,,,,
False,True,,,,,,15.0,5.0,23.0,0.0,leaky-relu,225,73846,0.009451153688132763,1.0297381,0.014963408590092207,5-5,5.0,20.0,0.0,leaky-relu,,,,
