spinn_enabled_solution_u,spinn_enabled_dynamical_F,solution_u_subnet_args_output_dim,solution_u_subnet_args_layers_num,solution_u_subnet_args_hidden_dim,solution_u_subnet_args_dropout,solution_u_subnet_args_activation,dynamical_F_args_layers_num,dynamical_F_args_hidden_dim,dynamical_F_args_dropout,dynamical_F_args_activation,model_id,num_params,MAE,MAPE,RMSE,batch,dynamical_F_subnet_args_output_dim,dynamical_F_subnet_args_layers_num,dynamical_F_subnet_args_hidden_dim,dynamical_F_subnet_args_dropout,dynamical_F_subnet_args_activation,solution_u_args_layers_num,solution_u_args_hidden_dim,solution_u_args_dropout,solution_u_args_activation
False,True,,,,,,,,,,176,15846,0.0090542389079928,0.99853945,0.0127496542093366,3-3,10.0,3.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,29,7937,0.0082363421097397,0.91412437,0.0127705313800918,3-3,5.0,3.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,185,16226,0.0084525002166628,0.9369726,0.0128029185379336,3-3,10.0,3.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,181,3311,0.0098876189440488,1.0799917,0.012808887754616,3-3,5.0,2.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,19,6896,0.0081293880939483,0.9073004,0.0129513264333531,3-3,5.0,2.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,212,19886,0.008351425640285,0.93224084,0.0129705131641715,3-3,10.0,3.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,8,34619,0.0099252723157405,1.0637083,0.0129918749353251,3-3,15.0,3.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,209,9491,0.0088686533272266,0.98070896,0.013022790391693,3-3,5.0,3.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,177,32646,0.0100647611543536,1.0987142,0.0130386447404232,3-3,10.0,5.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,205,16646,0.0076396437361836,0.8546507,0.0130478406255405,3-3,15.0,2.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,196,15046,0.0085230646654963,0.9416309,0.0130595658074167,3-3,15.0,2.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,237,21851,0.008490277454257,0.9435253,0.0130743733371782,3-3,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,199,4571,0.0080395694822072,0.8959514,0.0131628670506914,3-3,5.0,2.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,210,14531,0.0090646026656031,1.0042193,0.0132182106108531,3-3,5.0,5.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,213,36686,0.0088412081822752,0.9826106,0.0133560635873077,3-3,10.0,5.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,3,10784,0.0101526239886879,1.1056253,0.0133839277385874,3-3,5.0,5.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,204,34286,0.0080500710755586,0.9014105,0.0134633069914121,3-3,10.0,5.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,192,10531,0.0082049975171685,0.9152603,0.0134957304207273,3-3,5.0,5.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,180,72966,0.009116786532104,1.0088415,0.0135624355220758,3-3,15.0,5.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,186,33026,0.0095191830769181,1.0515964,0.0136271243547671,3-3,10.0,5.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,171,72586,0.0092098508030176,1.0153326,0.0136407066889793,3-3,15.0,5.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,109,2215,0.009951589629054,1.092477,0.0136545600621907,3-3,,,,,,,,,
False,True,,,,,,,,,,214,19046,0.008898633532226,0.99043036,0.0137673798403881,3-3,15.0,2.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,175,7446,0.008359215222299,0.93378437,0.0138413140244139,3-3,10.0,2.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,240,44006,0.0083770947530865,0.9350841,0.0138518523159303,3-3,10.0,5.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,203,17486,0.0084634507074952,0.9451035,0.0138862572975922,3-3,10.0,3.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,174,10491,0.009456324391067,1.0455941,0.0139200435840581,3-3,5.0,5.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,201,12131,0.008710203692317,0.96990883,0.0139603806913233,3-3,5.0,5.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,243,84326,0.0093396352604031,1.0355015,0.0139667022908853,3-3,15.0,5.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,169,14626,0.0104898288846015,1.1374487,0.0139984020875962,3-3,15.0,2.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,236,16811,0.008537134155631,0.95427835,0.0140173032588035,3-3,5.0,3.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,242,45686,0.0085665099322795,0.9555355,0.0140433394926285,3-3,15.0,3.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,197,34366,0.0108014848083257,1.1817025,0.0141687125835896,3-3,15.0,3.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,231,37566,0.0085049429908394,0.95412153,0.0142700319518532,3-3,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,228,15411,0.0098247518762946,1.0776478,0.0142780220331149,3-3,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,229,12366,0.008837099187076,0.9836015,0.0142979983112565,3-3,10.0,2.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,239,27206,0.0089948773384094,1.0044152,0.0144443525815283,3-3,10.0,3.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,200,7091,0.0082162143662571,0.9260883,0.0144715547255069,3-3,5.0,3.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,172,2931,0.0097572663798928,1.0729185,0.0144767047543582,3-3,5.0,2.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,23,19811,0.0115205729380249,1.2384495,0.0148453153040579,3-3,10.0,3.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,238,18806,0.0091869384050369,1.0239617,0.0148920553537761,3-3,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,165,10111,0.0099440449848771,1.0978103,0.0150135066986178,3-3,5.0,5.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,206,35966,0.0102771073579788,1.1396649,0.0152036332818733,3-3,15.0,3.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,178,15006,0.0106135187670588,1.1740624,0.0154431793937348,3-3,15.0,2.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,241,26366,0.0096444645896554,1.0769178,0.0155117078581817,3-3,15.0,2.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,163,2551,0.0103582134470343,1.1522686,0.0156525772709559,3-3,5.0,2.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,170,33946,0.0102960038930177,1.145508,0.0156717597259164,3-3,15.0,3.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,1,3224,0.0133768133819103,1.437324,0.0159776453543688,3-3,5.0,2.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,191,5491,0.0111264111474156,1.229123,0.0160535015949634,3-3,5.0,3.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,230,20766,0.0100029101595282,1.116785,0.0163028816610323,3-3,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,202,9086,0.0113606927916407,1.2535132,0.0163920848370087,3-3,10.0,2.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,195,32686,0.0090675670653581,1.0269185,0.0164994481021636,3-3,10.0,5.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,233,39246,0.0096901943907141,1.0860828,0.016529241279852,3-3,15.0,3.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,226,7851,0.010393651202321,1.1600281,0.0165293354796078,3-3,5.0,2.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,222,33526,0.0102309761568903,1.140553,0.0167040788886756,3-3,10.0,5.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,234,77886,0.0096846250817179,1.0912533,0.0167991523668141,3-3,15.0,5.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,194,15886,0.0110277943313121,1.227102,0.0169719143829918,3-3,10.0,3.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,227,10371,0.0102348662912845,1.1476679,0.0169887610178825,3-3,5.0,3.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,232,19926,0.0102859502658247,1.15228,0.0171897463048594,3-3,15.0,2.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,190,2971,0.0108995018526911,1.2121369,0.0172757350373533,3-3,5.0,2.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,223,15886,0.011488658376038,1.2764446,0.0176310297764012,3-3,15.0,2.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,193,7486,0.0098953647539019,1.1145221,0.0177148610228524,3-3,10.0,2.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,198,73006,0.0108597315847873,1.2156335,0.0179709712047272,3-3,15.0,5.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,166,7066,0.0138270417228341,1.5019338,0.0183429550427858,3-3,10.0,2.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,219,11371,0.0119854994118213,1.3339729,0.0185589706973369,3-3,5.0,5.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,164,5071,0.0136319389566779,1.5030423,0.0186372444941799,3-3,5.0,3.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,218,6331,0.0111384224146604,1.2561094,0.0192317598503908,3-3,5.0,3.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,221,16726,0.0126952156424522,1.4159698,0.0197108696728687,3-3,10.0,3.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,225,73846,0.0118738366290926,1.3371129,0.0208924836519203,3-3,15.0,5.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,224,35206,0.0124140074476599,1.3933116,0.0209041477082836,3-3,15.0,3.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,217,3811,0.0124725392088294,1.399788,0.0211640614435301,3-3,5.0,2.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,220,8326,0.0143903074786067,1.5994685,0.0220943017518318,3-3,10.0,2.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
-1,-1,-1.0,-1.0,-1.0,-1.0,-1,,,,,-1,13662,0.0201457329094409,2.2263026,0.0279454046988519,3-3,-1.0,-1.0,-1.0,-1.0,-1,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,147,11127,0.0063827224075794,0.69681704,0.0108582890112476,4-4,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,20,9416,0.008458443917334,0.91056556,0.0108877260712546,4-4,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,150,21888,0.0067754429765045,0.7378553,0.0109904433861109,4-4,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,12,50156,0.008348074741661549,0.9035645127296448,0.010995985131379426,4-4,10.0,3.0,15.0,0.0,sin,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,46,17657,0.0073869111947715,0.80033123,0.0110600159304781,4-4,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,108,37292,0.0069844336248934,0.75916845,0.0113124974439977,4-4,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,2,107276,0.007105883676558733,0.7714638113975525,0.01147652480695889,4-4,15.0,5.0,23.0,0.0,sin,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,93,6207,0.0074015166610479,0.8030094,0.0115511533894045,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,48,25217,0.0070291189476847,0.7630981,0.0115633869364589,4-4,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,25,18971,0.0077848774380981,0.84327126,0.0115637757901941,4-4,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,102,6947,0.0078064654953777,0.8444174,0.0115677522960184,4-4,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,153,41472,0.0076624094508588,0.83158326,0.0115791992147349,4-4,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,162,48272,0.0076555451378226,0.8291116,0.0115979181431468,4-4,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,21,14456,0.0078688841313123,0.8522128,0.0116579776005317,4-4,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,114,16648,0.0079870978370308,0.86600035,0.0116776668862371,4-4,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,135,40952,0.007428697310388,0.80598927,0.0116968589949858,4-4,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,117,36232,0.0079397447407245,0.860779,0.0117007946255006,4-4,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,141,17488,0.0078265005722641,0.85004205,0.0117103539132018,4-4,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,sin,,,,,8,14456,0.0078123342245817184,0.8475631475448608,0.011713123460910458,4-4,5.0,5.0,8.0,0.0,sin,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,90,35812,0.0076230829581618,0.8261396,0.0117334054412297,4-4,,,,,,,,,
False,True,,,,,,,,,,228,15411,0.0096845785155892,1.0400127,0.011836486200166,4-4,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,156,17927,0.0073170233517885,0.7978823,0.0118410654878304,4-4,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,26,38291,0.0077681620605289,0.8420653,0.0118677537160596,4-4,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,78,66956,0.0078062093816697,0.8470141,0.0118937489216288,4-4,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,132,21368,0.0071450672112405,0.77761036,0.0118978365201501,4-4,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,111,5887,0.0079425144940614,0.8624501,0.0119072449537035,4-4,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,sin,5.0,60.0,0.0,sin,14,28688,0.007082743104547262,0.7716335654258728,0.011932184017859773,4-4,,,,,,,,,
False,True,,,,,,,,,,237,21851,0.0085443165153265,0.9231392,0.0119431378815013,4-4,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,24,36611,0.0082026962190866,0.88681245,0.0119763111720648,4-4,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,126,38192,0.0074225235730409,0.8039229,0.0119978245036991,4-4,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,80,68636,0.0081947650760412,0.8851613,0.0120062510569801,4-4,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,1,47372,0.007770479656755924,0.8428187370300293,0.012027013329019752,4-4,10.0,5.0,15.0,0.0,sin,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,81,107276,0.0080477623268961,0.8698305,0.0120550638353031,4-4,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,99,36552,0.0077555757015943,0.8417014,0.0120836682302563,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,51,47372,0.0083884811028838,0.9072961,0.0120863498265329,4-4,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,87,16228,0.0078351944684982,0.85001504,0.0120879883538405,4-4,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,96,16968,0.0072681889869272,0.7907758,0.0121000736078625,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,54,87692,0.0081209884956479,0.8788491,0.0121042075446847,4-4,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,sin,3.0,40.0,0.0,sin,18,7847,0.007864568382501602,0.8534126281738281,0.012112076519520404,4-4,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,23,19811,0.0079994909465312,0.86582017,0.0121207189876955,4-4,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,52,29732,0.0082558328285813,0.89301515,0.0121434229372728,4-4,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,75,44801,0.0078897736966609,0.85484636,0.0121504090310076,4-4,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,74,39761,0.0085344882681965,0.9244954,0.0121554153666558,4-4,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,79,49316,0.008284724317491,0.8964194,0.0122677526623666,4-4,15.0,2.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,242,45686,0.0096652200445532,1.0363978,0.0122832831387954,4-4,15.0,3.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,84,5467,0.008273453451693,0.8967358,0.0122876130196247,4-4,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,120,7847,0.0082701817154884,0.8935527,0.0123525457981575,4-4,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,144,37072,0.0076595772989094,0.8311771,0.0123573984105499,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,50,30572,0.0080507649108767,0.87324315,0.0123601513029845,4-4,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,105,17708,0.0079645086079835,0.86327755,0.0123774411784125,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,5,25217,0.007519816048443317,0.8178161382675171,0.012382667737898338,4-4,5.0,5.0,8.0,0.0,sin,,,,
False,True,,,,,,,,,,227,10371,0.0098965261131525,1.0711325,0.0124207450947734,4-4,5.0,3.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,sin,,,,,9,66956,0.008317261934280396,0.9000101089477539,0.012450825929510693,4-4,10.0,5.0,15.0,0.0,sin,,,,
False,True,,,,,,,,,,231,37566,0.0103747928515076,1.1150428,0.0124909808218797,4-4,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,77,50156,0.0084952684119343,0.9156651,0.0125086988787884,4-4,10.0,3.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,234,77886,0.0101721128448843,1.0899876,0.0125166948922832,4-4,15.0,5.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,sin,,,,,15,38291,0.008106927387416363,0.8807466626167297,0.012519112286497972,4-4,15.0,3.0,23.0,0.0,sin,,,,
True,False,5.0,5.0,8.0,0.0,sin,5.0,40.0,0.0,sin,13,11127,0.007772909011691809,0.8409988880157471,0.012520793550438412,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,47,20177,0.008852650411427,0.95771307,0.0125291169271458,4-4,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,sin,2.0,60.0,0.0,sin,7,17708,0.00867706909775734,0.9392638802528381,0.012612679698750478,4-4,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,123,18608,0.0081505021080374,0.88220704,0.0126509280296024,4-4,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,129,10607,0.0078818714246153,0.8571117,0.0126673713039821,4-4,,,,,,,,,
False,True,,,,,,,,,,238,18806,0.0101104332134127,1.0866399,0.012673778105646,4-4,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,53,49052,0.0093002123758196,1.0038583,0.0127169717745324,4-4,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,19,6896,0.0082373693585395,0.89110535,0.0127243371586361,4-4,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,11,87692,0.007805501576513052,0.8471010327339172,0.012728282065609853,4-4,15.0,5.0,23.0,0.0,sin,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,149,13728,0.0076012657955288,0.82849777,0.0127420145258179,4-4,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,119,5399,0.0099598262459039,1.080204,0.0127828319670894,4-4,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,138,6727,0.009102783165872,0.9841202,0.0127901093639851,4-4,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,159,28688,0.008322057314217,0.89866805,0.0128440743636921,4-4,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,146,8679,0.0087153892964124,0.94318724,0.0128825512124558,4-4,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,sin,3.0,40.0,0.0,sin,16,38192,0.008386393077671528,0.9084960222244263,0.01289128388541599,4-4,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,49,22172,0.0086244493722915,0.9328127,0.0129801435405806,4-4,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,86,8068,0.0077777495607733,0.8448846,0.0131584265020961,4-4,,,,,,,,,
False,True,,,,,,,,,,243,84326,0.0105265285819768,1.1352826,0.0132112577057359,4-4,15.0,5.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,sin,,,,,4,49052,0.007996984757483006,0.868207573890686,0.013212388875644219,4-4,15.0,3.0,23.0,0.0,sin,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,65,20993,0.0081942463293671,0.8886662,0.0132572003440932,4-4,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,10,29732,0.0081406245008111,0.8819853067398071,0.013261963338345072,4-4,15.0,2.0,23.0,0.0,sin,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,155,15479,0.0085461074486374,0.925507,0.0132923633915488,4-4,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,128,8159,0.0083480849862098,0.9063327,0.0133377075413519,4-4,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,98,17784,0.0081344125792384,0.8845089,0.0136078838807845,4-4,,,,,,,,,
False,True,,,,,,,,,,195,32686,0.0102366022765636,1.1037384,0.0136125097405065,4-4,10.0,5.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
